Player_ID,ln_value,Name,Value (M),Position,Overall,Potential,scale_score,adjGrade_scale,div_scale,full_name,club,club_id,special,age,league,league_id,birth_date,height_cm,weight_kg,nationality,eur_value,eur_wage,eur_release_clause,pac,sho,pas,dri,defend,phy,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,gk,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk,foot_Left,foot_Right,att_rate_High,att_rate_Low,att_rate_Medium,defend_rate_High,defend_rate_Low,defend_rate_Medium
219145,4.110873864,G. Maripán,6,CB,74,78,1.275877598,0.670690559,0.525669986,Guillermo Maripán,Deportivo Alavés,189,1481,23,Spanish Primera División,35,5/6/94,193,83,Chile,6000000,18000,13100000,54,33,48,46,73,78,1,2,2,41,28,74,66,31,40,29,27,51,57,53,54,32,75,33,56,67,59,90,24,75,64,28,30,20,70,76,77,70,7,12,7,16,12,50,45,47,46,52,48,66,73,64,62,50,45,47,46,52,48,66,73,64,62,50,47,46,52,66,73,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,0,0
192622,4.189654742,S. Duffy,6.5,CB,74,79,1.09803845,0.765972675,0.697582744,Shane Duffy,Brighton & Hove Albion,101,1626,25,English Premier League,13,1/1/92,193,76,Republic of Ireland,6500000,38000,13500000,51,42,51,46,72,79,1,2,3,38,33,76,64,30,41,37,33,60,57,49,52,32,66,42,55,86,67,83,49,84,72,49,44,55,64,72,70,74,9,11,16,8,12,53,48,51,51,57,51,67,73,64,62,53,48,51,51,57,51,67,73,64,62,53,51,51,57,67,73,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,1,0,0,1
139860,3.33220451,J. Morel,2.2,CB,74,74,0.214411813,0.040369693,0.188281106,Jérémy Morel,Olympique Lyonnais,419,1924,33,French Ligue 1,15,4/2/84,172,71,France,2700000,48000,5100000,73,53,65,63,74,77,2,2,2,64,49,73,72,53,58,61,50,67,67,70,75,66,72,77,64,81,80,74,51,81,75,60,55,53,70,74,75,74,12,8,11,11,11,63,63,63,63,66,65,72,74,73,72,63,63,63,63,66,65,72,74,73,72,63,63,63,66,72,74,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,1,1,0,0
202695,4.454347296,J. Tarkowski,6.5,CDM,74,79,1.151521687,1.136532859,0.98698346,James Tarkowski,Burnley,106,1812,24,English Premier League,13,11/19/92,191,81,England,8500000,45000,16800000,64,43,61,64,75,79,1,2,4,56,36,75,68,40,62,51,57,69,67,63,65,62,71,60,63,80,76,82,38,76,74,40,53,52,74,75,76,75,14,8,12,9,7,57,58,57,58,64,61,72,75,71,70,57,58,57,58,64,61,72,75,71,70,57,57,58,64,72,75,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,1,0,0,1
233219,4.33073334,V. Jovanović,7.5,CB,74,83,1.453600458,0.96086812,0.661026291,Vukašin Jovanović,Girondins de Bordeaux,286,1738,21,French Ligue 1,15,5/17/96,188,80,Serbia,7500000,26000,15800000,59,46,59,63,74,74,1,2,2,57,47,68,69,50,62,33,40,60,67,62,57,54,73,62,55,72,71,75,30,76,73,48,56,53,67,74,76,73,10,14,6,10,5,58,59,59,59,63,61,70,73,69,68,58,59,59,59,63,61,70,73,69,68,58,59,59,63,70,73,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,0,0,0,0,1
220182,4.262679877,J. Denayer,7,CDM,74,81,1.355656843,0.863545698,0.636994312,Jason Denayer,Galatasaray SK,275,1714,22,Turkish Süper Lig,39,6/26/95,184,70,Belgium,7000000,72000,0,75,42,57,64,74,73,1,2,3,60,42,72,71,35,63,35,29,53,69,75,75,62,61,59,51,76,69,78,36,63,73,36,46,37,70,71,79,76,7,10,15,15,15,57,59,57,58,60,61,69,73,71,70,57,59,57,58,60,61,69,73,71,70,57,57,58,60,69,73,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,1,0,0,1
202445,4.110873864,Rodrigo Ely,6,CB,74,78,1.275877598,0.670690559,0.525669986,Rodrigo Ely,Deportivo Alavés,189,1492,23,Spanish Primera División,35,11/3/93,192,82,Brazil,6000000,18000,13100000,68,26,38,53,75,78,1,2,2,24,15,70,54,12,50,16,18,52,52,65,71,61,68,52,43,76,70,84,38,72,74,22,22,35,64,77,75,72,13,10,9,9,11,45,44,44,44,50,46,65,73,65,62,45,44,44,44,50,46,65,73,65,62,45,44,44,50,65,73,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,1,1,0,0
176377,3.496507561,D. Tošić,3.2,LB,74,74,0.473765285,0.133009739,0.280750286,Duško Tošić,Beşiktaş JK,83,1731,32,Turkish Süper Lig,39,1/19/85,185,85,Serbia,3200000,40000,6100000,37,47,63,61,74,80,1,2,2,66,31,67,70,32,66,53,46,62,66,36,38,33,66,41,74,71,75,82,58,82,72,62,57,43,65,74,76,77,11,6,10,12,16,58,57,58,59,65,60,71,73,68,68,58,57,58,59,65,60,71,73,68,68,58,58,59,65,71,73,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,1,1,0,0
120312,3.17805383,M. Dawson,2.3,CB,74,74,-0.351115582,-0.033742343,0.096100387,Michael Dawson,Hull City,315,1459,33,English Championship,10,11/18/83,188,76,England,2300000,12000,4300000,29,33,44,37,76,73,2,2,3,19,25,80,56,23,17,23,11,71,59,31,28,50,72,52,62,80,54,79,21,78,75,35,43,44,70,75,76,72,8,6,6,13,15,47,37,42,43,54,41,68,73,60,56,47,37,42,43,54,41,68,73,60,56,47,42,43,54,68,73,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,1,1,0,0
223457,3.761200116,I. Novoseltsev,6,LB,74,77,1.12937767,0.334338644,0.296037945,Ivan Novoseltsev,Zenit St. Petersburg,642,1618,25,Russian Premier League,31,8/25/91,190,80,Russia,4200000,45000,6600000,65,29,58,54,74,72,1,2,2,55,22,73,70,35,53,29,29,67,59,64,66,42,69,52,43,71,73,75,22,64,73,42,46,47,71,76,74,75,10,11,12,6,13,51,52,51,53,60,57,69,72,70,68,51,52,51,53,60,57,69,72,70,68,51,51,53,60,69,72,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,1,0,0,1
201122,4.189654742,T. Kalas,6.5,RB,74,79,1.175199734,0.765972675,0.651780845,Tomáš Kalas,Fulham,272,1751,24,English Championship,10,5/15/93,183,80,Czech Republic,6500000,68000,0,75,49,53,65,74,75,1,2,3,51,38,73,67,24,63,25,18,50,64,74,76,72,71,72,66,82,74,76,65,70,73,46,48,53,68,76,73,72,8,8,9,7,7,60,60,60,60,61,60,68,73,70,69,60,60,60,60,61,60,68,73,70,69,60,60,60,61,68,73,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,1,0,0,1
157687,2.140066163,Ricardo,0.75,CB,74,74,1.314423268,-0.320926486,-0.244157642,Ricardo Jorge Pinto da Silva,FC Paços de Ferreira,240,1611,36,Portuguese Primeira Liga,29,8/19/80,186,78,Cape Verde,750000,8000,1600000,52,34,47,57,73,72,1,2,3,35,21,74,59,34,52,39,44,56,61,51,53,64,67,64,69,81,50,78,29,83,75,36,36,29,67,72,73,71,7,13,12,14,9,51,47,49,49,54,49,66,73,63,60,51,47,49,49,54,49,66,73,63,60,51,49,49,54,66,73,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,0,0
125167,3.761200116,E. Gülüm,4.2,CB,74,74,0.715678639,0.318289831,0.444738481,Ersan Gülüm,Adelaide United,27,1754,30,Australian A-League,2,5/17/87,185,85,Turkey,4200000,7000,5200000,59,51,54,57,72,85,2,2,2,48,43,70,65,38,55,30,44,63,57,65,54,59,72,53,70,80,83,86,55,85,73,39,44,49,65,70,76,69,7,9,13,14,16,57,54,55,55,60,57,70,73,67,66,57,54,55,55,60,57,70,73,67,66,57,55,55,60,70,73,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,1,0,1,0,0
116308,2.1102132,R. Fanni,1.3,RB,74,74,1.272132619,-0.325558488,-0.255915525,Rod Fanni,Olympique de Marseille,420,1829,35,French Ligue 1,15,12/6/81,186,78,France,725000,13000,1400000,67,52,62,64,71,70,2,2,3,70,44,68,65,33,62,55,57,63,68,65,68,60,63,69,67,72,62,74,58,71,72,53,52,57,65,70,71,73,16,12,8,16,15,60,61,60,60,62,62,67,70,69,68,60,61,60,60,62,62,67,70,69,68,60,60,60,62,67,70,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,1,0,0,1
194053,4.025351691,L. Sobiech,5.5,CB,74,75,1.011112113,0.568059529,0.56181656,Lasse Sobiech,FC St. Pauli,250,1573,26,German 2. Bundesliga,17,1/18/91,196,88,Germany,5500000,18000,9200000,51,51,47,41,75,74,1,2,3,42,48,83,57,39,32,34,26,48,54,45,55,32,73,33,75,50,60,84,31,73,68,47,42,73,70,78,76,69,12,6,12,9,7,57,47,51,48,53,49,65,73,64,61,57,47,51,48,53,49,65,73,64,61,57,51,48,53,65,73,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,1,0,0,1
213000,4.110873864,S. van Beek,6,CB,74,78,1.387559714,0.670690559,0.48335978,Sven van Beek,Feyenoord,263,1584,22,Holland Eredivisie,21,7/28/94,190,76,Netherlands,6000000,13000,8900000,69,34,51,48,75,72,1,2,2,42,23,71,67,29,41,30,36,74,55,67,71,50,64,49,64,72,59,78,30,72,70,18,24,54,67,78,77,76,8,9,8,9,9,48,46,45,46,53,49,68,73,67,64,48,46,45,46,53,49,68,73,67,64,48,45,46,53,68,73,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,0,0
216271,4.189654742,J. van Aken,6.5,CB,74,79,1.264025229,0.765972675,0.605978946,Joost van Aken,Sheffield Wednesday,534,1659,23,English Championship,10,5/13/94,194,75,Netherlands,6500000,40000,12800000,69,34,56,60,74,72,1,2,3,40,25,72,67,33,58,26,34,72,64,70,68,61,68,49,56,76,67,75,32,68,74,35,55,44,70,74,75,74,13,7,9,7,11,53,54,54,56,62,57,70,73,68,66,53,54,54,56,62,57,70,73,68,66,53,54,56,62,70,73,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,1,1,0,0
167936,3.17805383,J. Sorbon,2.3,CB,74,74,-0.351115582,-0.033742343,0.096100387,Jérémy Sorbon,En Avant de Guingamp,205,1555,33,French Ligue 1,15,8/5/83,183,79,France,2300000,21000,4600000,34,31,58,46,77,67,1,2,3,60,25,73,66,25,30,40,34,56,64,31,37,48,71,69,43,63,50,72,30,75,77,42,52,39,67,79,77,72,13,15,8,6,13,47,47,47,49,57,49,69,73,65,63,47,47,47,49,57,49,69,73,65,63,47,47,49,57,69,73,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,0,0
